nomeEstacao,codEstacao,latitude,longitude,data,ano,mes,valorMedida,coordenadas
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-05,2023,10,39.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-06,2023,10,6.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-07,2023,10,4.4,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-08,2023,10,60.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-09,2023,10,36.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-10,2023,10,4.0,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-11,2023,10,0.6000000000000001,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-12,2023,10,13.0,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-13,2023,10,7.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-14,2023,10,6.800000000000001,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-15,2023,10,8.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-16,2023,10,0.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-17,2023,10,16.6,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-18,2023,10,3.4,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-19,2023,10,1.0,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-20,2023,10,2.0,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-21,2023,10,0.4,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-23,2023,10,0.4,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-25,2023,10,3.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-26,2023,10,28.0,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-27,2023,10,22.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-28,2023,10,23.6,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-29,2023,10,39.4,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-30,2023,10,16.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-10-31,2023,10,10.4,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-01,2023,11,3.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-02,2023,11,1.4000000000000001,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-03,2023,11,11.6,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-04,2023,11,10.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-05,2023,11,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-10,2023,11,2.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-11,2023,11,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-12,2023,11,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-14,2023,11,32.6,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-15,2023,11,4.6,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-16,2023,11,0.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-17,2023,11,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-18,2023,11,0.6,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-19,2023,11,22.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-20,2023,11,7.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-21,2023,11,3.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-22,2023,11,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-23,2023,11,27.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-24,2023,11,16.0,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-25,2023,11,1.4000000000000001,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-26,2023,11,1.0,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-27,2023,11,1.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-28,2023,11,26.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-29,2023,11,3.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-11-30,2023,11,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-03,2023,12,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-05,2023,12,1.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-08,2023,12,1.4000000000000001,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-09,2023,12,2.6,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-10,2023,12,10.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-11,2023,12,1.2000000000000002,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-12,2023,12,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-13,2023,12,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-18,2023,12,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-19,2023,12,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-20,2023,12,1.4,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-21,2023,12,1.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-23,2023,12,2.0,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-24,2023,12,0.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-25,2023,12,6.4,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-27,2023,12,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-29,2023,12,0.2,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-30,2023,12,5.8,"-48.41638888,-24.96277777"
BARRA DO TURVO,A746,-24.96277777,-48.41638888,2023-12-31,2023,12,14.6,"-48.41638888,-24.96277777"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-03,2023,1,6.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-04,2023,1,53.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-05,2023,1,16.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-06,2023,1,2.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-07,2023,1,0.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-08,2023,1,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-09,2023,1,0.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-10,2023,1,10.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-11,2023,1,9.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-12,2023,1,7.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-13,2023,1,2.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-14,2023,1,28.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-15,2023,1,2.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-16,2023,1,18.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-17,2023,1,3.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-18,2023,1,0.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-19,2023,1,1.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-20,2023,1,5.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-21,2023,1,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-23,2023,1,3.5999999999999996,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-24,2023,1,2.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-28,2023,1,34.800000000000004,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-29,2023,1,0.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-30,2023,1,10.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-01-31,2023,1,1.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-01,2023,2,30.599999999999998,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-02,2023,2,42.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-03,2023,2,8.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-04,2023,2,6.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-05,2023,2,6.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-06,2023,2,1.5999999999999999,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-07,2023,2,26.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-08,2023,2,0.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-10,2023,2,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-11,2023,2,13.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-12,2023,2,54.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-13,2023,2,15.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-14,2023,2,0.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-15,2023,2,17.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-17,2023,2,22.799999999999997,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-18,2023,2,11.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-19,2023,2,16.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-20,2023,2,27.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-21,2023,2,2.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-22,2023,2,7.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-23,2023,2,0.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-25,2023,2,9.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-02-28,2023,2,22.999999999999996,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-02,2023,3,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-03,2023,3,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-04,2023,3,1.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-05,2023,3,1.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-06,2023,3,7.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-08,2023,3,6.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-09,2023,3,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-10,2023,3,9.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-11,2023,3,5.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-12,2023,3,6.800000000000001,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-13,2023,3,13.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-14,2023,3,78.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-15,2023,3,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-19,2023,3,20.400000000000002,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-20,2023,3,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-27,2023,3,6.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-03-31,2023,3,0.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-02,2023,4,0.6000000000000001,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-05,2023,4,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-07,2023,4,8.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-08,2023,4,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-09,2023,4,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-13,2023,4,5.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-14,2023,4,16.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-15,2023,4,1.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-17,2023,4,4.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-18,2023,4,52.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-19,2023,4,6.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-26,2023,4,0.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-28,2023,4,2.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-04-29,2023,4,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-05-09,2023,5,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-05-10,2023,5,2.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-05-15,2023,5,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-05-16,2023,5,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-05-22,2023,5,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-05-25,2023,5,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-05-28,2023,5,6.3999999999999995,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-05-29,2023,5,3.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-05-31,2023,5,33.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-01,2023,6,0.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-04,2023,6,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-05,2023,6,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-07,2023,6,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-08,2023,6,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-10,2023,6,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-14,2023,6,13.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-15,2023,6,14.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-16,2023,6,1.4000000000000001,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-17,2023,6,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-25,2023,6,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-28,2023,6,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-06-30,2023,6,1.4000000000000001,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-07-03,2023,7,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-07-04,2023,7,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-07-06,2023,7,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-07-09,2023,7,5.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-07-10,2023,7,3.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-07-13,2023,7,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-07-19,2023,7,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-07-23,2023,7,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-07-29,2023,7,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-03,2023,8,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-05,2023,8,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-06,2023,8,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-09,2023,8,4.6000000000000005,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-10,2023,8,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-11,2023,8,3.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-12,2023,8,0.6000000000000001,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-13,2023,8,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-24,2023,8,12.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-25,2023,8,3.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-26,2023,8,7.6000000000000005,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-27,2023,8,3.4000000000000004,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-08-28,2023,8,2.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-09-01,2023,9,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-09-02,2023,9,16.400000000000002,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-09-03,2023,9,27.599999999999998,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-09-05,2023,9,0.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-09-08,2023,9,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-09-14,2023,9,11.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-09-22,2023,9,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-09-27,2023,9,14.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-09-28,2023,9,6.199999999999999,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-01,2023,10,51.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-02,2023,10,0.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-04,2023,10,7.3999999999999995,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-05,2023,10,34.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-07,2023,10,19.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-08,2023,10,26.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-09,2023,10,22.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-12,2023,10,12.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-13,2023,10,2.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-14,2023,10,0.6000000000000001,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-17,2023,10,26.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-18,2023,10,0.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-25,2023,10,1.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-27,2023,10,0.6,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-28,2023,10,2.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-29,2023,10,17.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-30,2023,10,1.2000000000000002,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-10-31,2023,10,0.4,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-12-22,2023,12,15.8,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-12-23,2023,12,1.0,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-12-26,2023,12,0.2,"-46.86944443,-23.52388888"
BARUERI,A755,-23.52388888,-46.86944443,2023-12-30,2023,12,2.6,"-46.86944443,-23.52388888"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-01,2023,1,1.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-02,2023,1,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-03,2023,1,12.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-04,2023,1,28.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-05,2023,1,29.400000000000002,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-06,2023,1,0.6000000000000001,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-08,2023,1,5.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-09,2023,1,0.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-10,2023,1,3.4000000000000004,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-11,2023,1,4.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-12,2023,1,3.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-13,2023,1,3.5999999999999996,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-14,2023,1,22.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-15,2023,1,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-16,2023,1,7.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-18,2023,1,5.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-19,2023,1,4.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-20,2023,1,5.8,"-46.5261111,-22.94916666"
